,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (EUR/MWh)
6834,2021-10-12 17:00:00,-1914.4,1702.7,2267.1,4453.8,1342.1,16.0,0.0,7879.1,7863.1,68.9,85.5,239.72
6835,2021-10-12 18:00:00,1255.2,1704.6,2378.9,2440.8,368.0,20.6,0.0,7871.4,7850.8,70.0,61.5,226.7
6836,2021-10-12 19:00:00,2409.2,1705.0,1444.0,1086.5,265.8,22.0,0.0,7414.8,7392.8,56.4,34.4,204.99
6837,2021-10-12 20:00:00,2561.6,1705.9,1337.5,772.6,188.4,22.9,0.0,6961.9,6939.0,53.0,30.6,194.47
6838,2021-10-12 21:00:00,3019.5,1706.8,1382.0,617.1,84.0,20.1,0.0,6689.7,6669.6,53.0,30.2,182.25
6839,2021-10-12 22:00:00,3234.5,1707.8,1213.7,568.4,13.4,17.4,0.0,6745.0,6727.6,51.1,26.7,170.63
6840,2021-10-12 23:00:00,3568.5,1707.0,1168.0,568.4,1.9,22.7,0.0,6836.8,6814.1,50.7,25.7,166.79
6841,2021-10-13 00:00:00,3575.6,1707.4,1234.1,498.9,9.4,20.6,0.0,7092.6,7072.0,50.5,24.7,163.87
6842,2021-10-13 01:00:00,3519.0,1707.7,1241.9,416.2,5.8,14.1,0.0,7023.1,7008.9,49.4,23.8,164.02
6843,2021-10-13 02:00:00,3519.0,1706.9,1315.6,391.4,8.8,14.1,0.0,7000.4,6986.3,50.1,24.6,161.74
6844,2021-10-13 03:00:00,3488.3,1704.5,1393.8,509.0,28.1,15.8,0.0,6996.9,6981.1,52.5,27.4,168.42
6845,2021-10-13 04:00:00,2689.7,1703.8,1477.9,1175.1,121.2,16.3,0.0,7085.2,7068.9,59.4,37.7,201.23
6846,2021-10-13 05:00:00,-893.4,1704.6,1586.5,4295.1,1022.1,14.2,0.0,7059.1,7044.9,68.4,83.5,233.9
6847,2021-10-13 06:00:00,-2195.6,1705.4,2217.1,4952.5,1460.0,12.5,32.6,7798.8,7753.8,69.5,92.5,258.36
6848,2021-10-13 07:00:00,-1365.7,1706.7,2164.7,4728.1,1170.6,12.5,376.0,8206.7,7818.2,71.7,88.7,246.37
6849,2021-10-13 08:00:00,672.6,1707.3,1931.1,3167.5,689.9,10.6,697.9,8281.4,7572.8,70.8,70.1,227.45
6850,2021-10-13 09:00:00,2179.8,1707.7,1579.3,2124.0,258.2,11.5,1211.2,8259.5,7036.8,71.5,59.6,221.43
6851,2021-10-13 10:00:00,2959.9,1707.6,1406.2,1062.2,108.9,10.6,1461.4,8299.2,6827.2,68.4,47.5,199.52
6852,2021-10-13 11:00:00,3437.8,1712.5,1450.8,1066.8,69.7,12.5,1210.4,8084.5,6861.6,67.7,46.3,188.93
6853,2021-10-13 12:00:00,3422.5,1712.6,1457.2,944.6,54.0,14.3,955.8,8434.5,7464.4,65.6,40.0,177.75
6854,2021-10-13 13:00:00,3165.2,1648.2,1469.5,1106.9,49.8,14.7,812.9,8176.3,7348.7,66.7,41.6,177.91
6855,2021-10-13 14:00:00,2694.3,1703.1,1473.4,1254.3,60.7,14.0,781.1,7883.7,7088.6,66.6,44.7,190.91
6856,2021-10-13 15:00:00,1997.0,1705.3,1575.5,1936.7,260.8,10.8,384.8,7449.1,7053.6,66.5,52.5,220.23
6857,2021-10-13 16:00:00,-1168.8,1705.6,2263.1,4345.4,1048.2,10.9,78.4,7449.4,7360.2,70.9,89.9,251.37
6858,2021-10-13 17:00:00,-1638.4,1705.2,2259.3,4600.5,1154.4,11.7,0.0,7805.5,7793.8,70.6,88.0,266.78
6859,2021-10-13 18:00:00,-733.9,1707.2,2261.1,3770.0,951.9,11.4,0.0,7929.6,7918.2,69.4,76.2,235.65
6860,2021-10-13 19:00:00,1933.0,1709.2,2221.9,1424.9,306.3,14.5,0.0,7565.1,7550.6,64.5,48.4,209.18
6861,2021-10-13 20:00:00,2568.8,1709.9,1802.0,930.2,116.2,12.9,0.0,7173.2,7160.3,60.1,38.3,202.93
6862,2021-10-13 21:00:00,2420.8,1710.6,1483.0,867.3,199.4,13.4,0.0,6975.3,6961.9,55.3,33.9,184.57
6863,2021-10-13 22:00:00,2849.2,1710.3,1326.8,806.7,81.7,12.8,0.0,6574.5,6561.8,54.5,32.6,183.08
6864,2021-10-13 23:00:00,3132.9,1710.6,1246.7,666.0,46.0,17.1,0.0,6734.2,6717.1,52.3,28.7,178.0
6865,2021-10-14 00:00:00,3237.2,1710.8,1248.1,684.3,12.2,17.2,0.0,6933.5,6916.3,53.1,28.1,170.79
6866,2021-10-14 01:00:00,3239.7,1711.0,1325.5,771.5,19.9,18.0,0.0,7051.7,7033.7,55.0,30.0,165.14
6867,2021-10-14 02:00:00,3356.5,1710.9,1345.5,630.7,30.8,16.7,0.0,7055.1,7038.4,53.4,28.2,161.07
6868,2021-10-14 03:00:00,3319.8,1710.8,1307.5,661.5,52.1,24.1,0.0,7056.9,7032.8,53.1,28.2,177.12
6869,2021-10-14 04:00:00,2151.5,1710.2,1524.7,1572.8,328.1,23.3,0.0,7103.4,7080.2,60.5,43.9,201.58
6870,2021-10-14 05:00:00,-1558.0,1709.7,1991.1,4832.2,1311.0,20.2,0.0,7276.9,7256.7,69.4,94.0,229.44
6871,2021-10-14 06:00:00,-2307.9,1710.7,2326.1,5060.5,1497.3,21.3,51.5,8038.9,7966.2,69.9,92.8,235.91
6872,2021-10-14 07:00:00,-1613.1,1710.9,2335.0,4674.9,1285.2,21.8,335.0,8379.8,8023.0,71.1,87.9,230.89
6873,2021-10-14 08:00:00,1085.3,1710.1,1838.8,2594.8,528.6,14.1,743.4,8311.2,7553.8,69.9,62.5,224.64
6874,2021-10-14 09:00:00,1788.2,1708.8,1525.5,1774.0,488.0,10.2,1101.2,8183.9,7072.5,66.8,53.9,220.04
6875,2021-10-14 10:00:00,2414.4,1707.5,1380.6,1151.1,161.5,4.4,1349.0,8044.7,6691.3,67.5,48.3,211.39
6876,2021-10-14 11:00:00,2454.3,1701.0,1473.9,923.7,149.4,1.9,1424.8,7716.6,6289.8,67.4,49.6,205.03
6877,2021-10-14 12:00:00,2333.2,1704.5,1481.8,897.1,128.7,2.0,1339.7,7614.0,6272.3,67.0,48.9,203.04
6878,2021-10-14 13:00:00,2487.9,1705.1,1480.6,899.2,130.2,5.0,1119.6,7413.6,6289.0,65.6,47.3,197.05
6879,2021-10-14 14:00:00,2524.8,1705.1,1422.2,985.9,158.9,5.9,769.9,7310.4,6534.7,63.1,43.6,200.18
6880,2021-10-14 15:00:00,2171.1,1703.9,1556.7,1315.1,331.6,5.8,374.7,7140.7,6760.1,61.5,45.5,204.39
6881,2021-10-14 16:00:00,549.1,1703.3,2289.1,2829.3,699.3,7.2,62.3,7266.8,7197.3,68.3,71.4,222.56
6882,2021-10-14 17:00:00,-1288.1,1703.4,2310.7,4154.9,1125.4,13.6,0.0,7673.6,7660.0,69.6,84.4,230.04
6883,2021-10-14 18:00:00,-483.6,1706.1,2017.2,3054.8,1004.4,17.1,0.0,7898.1,7881.0,65.2,64.4,229.53
6884,2021-10-14 19:00:00,1764.5,1707.6,1704.4,1220.3,514.7,8.8,0.0,7550.1,7541.3,56.9,38.9,205.37
6885,2021-10-14 20:00:00,2059.2,1710.0,1364.2,1105.0,382.5,6.5,0.0,7075.4,7068.8,54.2,35.0,203.62
6886,2021-10-14 21:00:00,2155.0,1711.9,1294.0,1007.4,246.3,6.4,0.0,6809.1,6802.7,54.1,33.9,205.0
6887,2021-10-14 22:00:00,2448.7,1711.6,1207.3,1272.6,32.3,4.8,0.0,6527.2,6522.4,58.8,38.1,195.31
6888,2021-10-14 23:00:00,2985.5,1712.3,1254.5,966.2,18.8,4.8,0.0,6556.0,6551.2,56.2,33.9,189.48
6889,2021-10-15 00:00:00,3107.9,1712.7,1184.1,998.4,94.7,5.0,0.0,6943.9,6938.9,54.8,31.5,183.35
6890,2021-10-15 01:00:00,3319.7,1713.3,1245.7,963.3,95.7,7.0,0.0,7141.1,7134.1,55.1,31.0,169.06
6891,2021-10-15 02:00:00,3098.0,1714.1,1272.5,967.4,91.5,8.8,0.0,7150.8,7142.0,55.5,31.4,163.95
6892,2021-10-15 03:00:00,3182.0,1712.9,1318.3,1014.5,123.5,7.9,0.0,7001.6,6993.7,56.0,33.4,188.82
6893,2021-10-15 04:00:00,1934.5,1711.2,1549.7,2115.2,384.9,9.0,0.0,7170.5,7161.6,63.7,51.2,223.64
6894,2021-10-15 05:00:00,-787.2,1710.5,2372.2,3916.0,1138.7,12.8,0.0,7243.0,7230.2,68.9,87.0,242.0
6895,2021-10-15 06:00:00,-1251.3,1710.5,2279.9,4074.2,1321.0,11.7,30.6,7932.3,7890.1,67.8,80.6,242.73
6896,2021-10-15 07:00:00,-1594.0,1711.9,2213.5,4124.6,1326.1,16.2,186.4,8249.5,8047.0,68.3,79.3,240.54
6897,2021-10-15 08:00:00,-1216.5,1711.8,1494.3,3824.8,1141.1,11.0,233.3,8195.8,7951.5,66.1,67.9,243.05
6898,2021-10-15 09:00:00,-328.9,1710.5,1333.6,3604.9,906.3,4.1,414.5,8137.9,7719.4,67.2,65.8,230.29
6899,2021-10-15 10:00:00,1787.2,1708.3,1322.3,1587.2,321.6,3.3,797.2,8004.2,7203.7,64.6,46.4,222.78
6900,2021-10-15 11:00:00,2140.4,1706.0,1314.0,1165.9,254.1,1.5,1208.4,7496.9,6287.0,65.3,49.2,211.72
6901,2021-10-15 12:00:00,2113.2,1704.4,1319.1,1226.8,243.4,2.3,1293.5,7372.4,6076.5,66.4,52.1,203.63
6902,2021-10-15 13:00:00,2145.7,1703.1,1274.3,1213.9,229.5,5.8,812.0,7184.6,6366.8,63.1,46.0,206.75
6903,2021-10-15 14:00:00,2462.3,1701.9,1289.9,1265.3,248.9,9.7,712.1,6957.1,6235.3,62.7,47.1,207.56
6904,2021-10-15 15:00:00,1219.6,1701.5,1357.4,2382.0,477.2,10.8,207.7,7041.7,6823.1,64.5,56.2,209.07
6905,2021-10-15 16:00:00,-2278.0,1700.6,2323.8,4246.3,1510.4,8.1,49.8,7044.5,6986.6,67.4,94.1,230.67
6906,2021-10-15 17:00:00,-2876.1,1702.0,2239.1,4522.0,1692.5,4.7,0.0,7426.8,7422.1,66.6,91.1,243.29
6907,2021-10-15 18:00:00,-484.0,1703.5,1683.4,2936.9,1087.4,2.9,0.0,7527.9,7524.9,62.4,61.4,229.93
6908,2021-10-15 19:00:00,1954.0,1704.5,1363.8,1671.9,190.7,0.8,0.0,7164.6,7163.8,61.6,42.4,217.01
6909,2021-10-15 20:00:00,1941.5,1706.3,1335.9,1671.7,165.5,0.7000000000000001,0.0,6735.2,6734.5,61.6,44.7,202.98
6910,2021-10-15 21:00:00,1888.6,1708.8,1287.1,1680.7,183.8,0.8,0.0,6725.1,6724.3,61.1,44.1,199.43
6911,2021-10-15 22:00:00,2054.1,1709.0,1331.2,1040.0,116.3,4.0,0.0,6568.5,6564.5,56.5,36.2,196.55
6912,2021-10-15 23:00:00,2958.0,1709.4,1165.6,800.9,94.2,8.8,0.0,6392.8,6384.1,52.3,30.9,181.47
6913,2021-10-16 00:00:00,3203.5,1710.2,1109.2,764.7,74.6,8.0,0.0,6682.3,6674.4,51.3,28.2,167.3
6914,2021-10-16 01:00:00,3298.5,1710.7,1158.5,778.5,75.1,11.2,0.0,6932.4,6921.2,52.2,28.1,154.12
6915,2021-10-16 02:00:00,3211.8,1710.6,1315.5,789.2,79.4,7.6,0.0,7073.9,7066.4,54.1,29.9,139.26
6916,2021-10-16 03:00:00,3170.8,1710.1,1368.0,806.8,81.4,5.7,0.0,6950.1,6944.4,54.9,31.4,148.84
6917,2021-10-16 04:00:00,3024.2,1708.8,1377.6,897.9,76.5,4.5,0.0,6944.3,6939.8,56.1,32.8,174.58
6918,2021-10-16 05:00:00,2071.5,1709.9,1392.4,1013.6,155.7,6.5,0.0,6850.9,6844.4,56.4,35.2,204.15
6919,2021-10-16 06:00:00,1348.7,1712.1,1365.4,1479.2,337.9,6.3,46.3,6393.9,6341.4,58.6,45.3,217.63
6920,2021-10-16 07:00:00,1078.5,1710.6,1308.7,1728.9,355.8,5.1,304.0,6504.1,6195.0,61.8,51.5,221.27
6921,2021-10-16 08:00:00,1719.4,1708.3,1269.5,1176.8,347.7,3.6,665.4,6649.5,5980.5,60.2,46.8,202.02
6922,2021-10-16 09:00:00,1399.0,1706.5,1170.8,1221.8,452.8,1.5,1024.9,6598.0,5571.6,61.3,51.8,196.58
6923,2021-10-16 10:00:00,1706.8,1705.3,1124.1,932.0,232.1,0.5,1259.8,6542.6,5282.3,63.1,50.7,192.7
6924,2021-10-16 11:00:00,2582.0,1703.8,1161.7,772.8,92.7,1.6,1329.3,6566.2,5235.3,64.5,49.7,164.86
6925,2021-10-16 12:00:00,2763.2,1702.9,1158.8,795.1,78.0,3.4,1253.4,7125.9,5869.1,64.3,45.1,143.95
6926,2021-10-16 13:00:00,2879.4,1704.6,1137.2,821.6,78.1,5.8,1036.1,7169.3,6127.3,62.7,41.9,146.78
6927,2021-10-16 14:00:00,2954.7,1700.4,1113.2,838.4,95.6,7.7,698.4,7206.7,6500.6,59.7,36.9,163.35
6928,2021-10-16 15:00:00,1698.9,1700.6,1236.3,1206.7,301.2,8.8,329.8,7153.6,6815.0,58.2,38.9,201.3
6929,2021-10-16 16:00:00,32.2,1700.9,1201.9,2776.9,787.1,6.8,52.6,6321.3,6261.9,61.9,63.9,232.22
6930,2021-10-16 17:00:00,-1655.2,1701.8,1306.4,3890.4,1177.6,5.8,0.0,6695.8,6690.0,64.4,77.7,244.77
6931,2021-10-16 18:00:00,719.0,1703.1,1364.6,2129.6,495.0,3.4,0.0,6912.5,6909.1,61.4,50.6,227.75
6932,2021-10-16 19:00:00,2176.1,1704.2,1353.1,1396.6,171.4,2.0,0.0,6608.9,6607.0,59.5,41.6,206.89
6933,2021-10-16 20:00:00,2218.7,1706.2,1233.5,1137.3,177.8,5.2,0.0,6546.7,6541.5,55.8,36.3,203.98
6934,2021-10-16 21:00:00,2151.6,1707.9,1178.9,947.2,201.0,4.0,0.0,6384.7,6380.7,52.7,33.4,198.4
6935,2021-10-16 22:00:00,2596.7,1708.0,1108.8,698.7,114.2,3.1,0.0,6280.8,6277.7,49.8,28.8,183.73
6936,2021-10-16 23:00:00,3033.2,1709.2,1138.8,523.8,78.5,7.4,0.0,6257.7,6250.3,48.3,26.7,161.48
6937,2021-10-17 00:00:00,3264.4,1710.0,1136.5,485.0,6.8,11.5,0.0,6553.7,6542.1,48.7,24.9,158.72
6938,2021-10-17 01:00:00,3224.6,1710.3,1119.3,513.0,7.9,13.6,0.0,6650.6,6637.0,48.9,24.7,135.38
6939,2021-10-17 02:00:00,3316.9,1710.7,1102.4,360.2,7.3,12.7,0.0,6695.4,6682.6,46.2,22.0,123.0
6940,2021-10-17 03:00:00,3366.9,1710.2,1058.2,370.5,8.6,10.7,0.0,6692.8,6682.2,45.6,21.5,122.2
6941,2021-10-17 04:00:00,3148.5,1708.7,1070.0,448.9,7.6,8.5,0.0,6794.2,6785.7,47.1,22.5,145.36
6942,2021-10-17 05:00:00,2980.8,1709.0,1132.1,487.8,9.7,8.6,0.0,6643.9,6635.3,48.7,24.5,173.52
6943,2021-10-17 06:00:00,2682.7,1709.1,1136.0,988.4,10.5,13.7,18.1,6575.6,6543.8,55.6,32.8,180.59
6944,2021-10-17 07:00:00,2758.1,1709.0,1126.0,933.4,25.6,12.5,142.6,6704.1,6549.1,56.1,33.0,178.55
6945,2021-10-17 08:00:00,3015.3,1709.1,1075.0,704.1,31.2,9.1,235.3,6948.5,6704.0,53.8,29.1,169.73
6946,2021-10-17 09:00:00,3199.4,1710.4,1062.4,660.6,39.7,5.0,224.6,6979.1,6749.5,52.7,28.0,171.04
6947,2021-10-17 10:00:00,3028.9,1708.5,1053.4,616.6,16.8,3.0,208.9,7130.4,6918.5,52.2,26.4,176.96
6948,2021-10-17 11:00:00,2981.3,1708.9,1068.8,512.6,7.9,3.0,364.7,7366.4,6998.8,53.2,26.5,145.32
6949,2021-10-17 12:00:00,2855.0,1706.9,1107.6,480.0,12.5,5.9,679.9,7345.2,6659.5,56.9,31.0,136.14
6950,2021-10-17 13:00:00,2873.0,1704.8,1064.8,574.6,8.1,7.1,1024.1,7094.6,6063.5,60.9,37.6,134.39
6951,2021-10-17 14:00:00,2876.8,1702.1,1035.8,643.6,7.4,9.0,676.7,7012.8,6327.1,58.0,33.7,186.43
6952,2021-10-17 15:00:00,2064.2,1702.7,1103.0,876.1,127.5,8.7,273.6,6882.7,6600.5,55.3,32.9,195.99
6953,2021-10-17 16:00:00,1770.8,1701.4,1251.5,1896.5,153.3,6.3,61.9,6177.7,6109.4,63.4,52.1,221.09
6954,2021-10-17 17:00:00,-317.2,1703.3,1273.3,2889.4,884.8,4.9,0.0,6741.9,6737.0,61.7,61.8,237.11
6955,2021-10-17 18:00:00,1378.3,1704.1,1282.1,1903.3,197.0,6.9,0.0,6956.7,6949.8,62.7,45.9,229.98
6956,2021-10-17 19:00:00,2157.1,1705.5,1288.8,1036.7,45.9,11.3,0.0,6520.8,6509.6,57.2,35.8,206.68
6957,2021-10-17 20:00:00,2495.3,1707.5,1259.5,823.9,52.5,12.1,0.0,6364.3,6352.2,54.4,32.9,197.99
6958,2021-10-17 21:00:00,2500.3,1708.4,1218.9,791.4,77.5,9.4,0.0,6346.6,6337.2,53.1,31.8,199.03
6959,2021-10-17 22:00:00,2513.6,1708.1,1089.4,404.4,32.1,7.3,0.0,6244.2,6237.0,46.3,24.0,181.08
6960,2021-10-17 23:00:00,2939.9,1709.0,1096.2,289.3,13.4,5.5,0.0,6014.6,6009.1,44.7,23.1,172.65
6961,2021-10-18 00:00:00,3036.8,1709.4,1189.1,264.8,17.4,4.7,0.0,6454.4,6449.7,45.8,22.6,165.59
6962,2021-10-18 01:00:00,3144.0,1710.2,1121.6,254.2,12.9,3.4,0.0,6472.6,6469.1,44.5,21.3,166.67
6963,2021-10-18 02:00:00,3194.0,1708.8,1037.4,286.9,10.2,3.1,0.0,6559.7,6556.6,43.6,20.2,169.02
6964,2021-10-18 03:00:00,3258.7,1709.4,1052.0,364.7,23.0,3.0,0.0,6594.3,6591.3,45.0,21.5,180.62
6965,2021-10-18 04:00:00,2572.4,1708.3,1220.5,1227.9,223.5,4.6,0.0,6715.0,6710.4,55.9,36.5,228.07
6966,2021-10-18 05:00:00,-661.6,1707.5,1954.3,4047.5,1116.8,3.7,0.0,7018.6,7014.9,68.0,85.6,249.48
6967,2021-10-18 06:00:00,-868.7,1706.7,1962.7,4574.9,1192.0,4.3,27.4,7818.4,7786.8,69.4,84.0,273.84
6968,2021-10-18 07:00:00,72.1,1707.7,1640.5,4034.5,663.6,5.0,185.1,8259.0,8068.9,71.2,71.0,255.51
6969,2021-10-18 08:00:00,2167.0,1707.7,1201.9,2578.8,387.9,5.0,421.3,8254.7,7828.5,66.8,51.0,236.07
6970,2021-10-18 09:00:00,2551.0,1708.4,1124.5,1955.8,385.3,5.1,799.6,8162.9,7358.2,65.0,47.6,230.68
6971,2021-10-18 10:00:00,2485.6,1705.9,1270.1,1084.7,127.6,2.4,1238.1,8136.6,6896.0,66.2,44.2,218.02
6972,2021-10-18 11:00:00,2637.0,1701.7,1246.1,862.0,124.5,0.4,1311.6,7619.3,6307.4,65.2,44.9,218.05
6973,2021-10-18 12:00:00,2642.0,1699.7,1230.5,730.6,124.9,0.4,1221.3,7493.0,6271.3,63.6,42.5,218.08
6974,2021-10-18 13:00:00,2592.0,1697.7,1322.0,743.8,154.4,1.0,892.4,7340.1,6446.8,61.5,40.3,223.69
6975,2021-10-18 14:00:00,1929.5,1696.4,1261.3,1410.1,399.6,1.3,487.9,7238.3,6749.0,60.1,43.7,232.86
6976,2021-10-18 15:00:00,1908.4,1696.0,1337.1,1796.9,336.1,1.4,269.1,7195.5,6925.0,62.6,47.3,244.6
6977,2021-10-18 16:00:00,234.8,1696.8,1643.7,3401.2,1080.2,1.0,51.1,7326.1,7274.0,64.7,69.6,270.34
6978,2021-10-18 17:00:00,-896.5,1698.6,2006.8,4477.8,1239.6,0.1,0.0,7709.9,7709.8,68.8,84.1,292.16
6979,2021-10-18 18:00:00,1269.3,1701.1,2029.5,3134.7,427.2,0.5,0.0,7730.0,7729.5,70.8,66.8,247.83
6980,2021-10-18 19:00:00,2513.7,1701.9,1310.4,860.5,223.9,1.5,0.0,7320.6,7319.2,53.0,29.7,215.72
6981,2021-10-18 20:00:00,2632.0,1703.5,1145.7,758.0,80.1,1.5,0.0,6824.6,6823.1,51.6,27.9,217.83
6982,2021-10-18 21:00:00,3076.0,1705.8,1121.2,551.1,61.4,3.0,0.0,6600.9,6598.0,48.7,25.4,179.12
6983,2021-10-18 22:00:00,2415.8,1705.4,1143.2,615.4,87.1,3.6,0.0,6637.5,6633.9,49.6,26.5,202.91
6984,2021-10-18 23:00:00,2867.2,1706.9,1081.0,420.4,41.0,4.1,0.0,6151.8,6147.7,46.3,24.5,186.98
6985,2021-10-19 00:00:00,2948.4,1706.5,1172.5,306.6,31.0,6.4,0.0,6270.8,6264.4,46.1,23.7,191.42
6986,2021-10-19 01:00:00,2917.4,1707.5,1120.4,307.4,29.3,14.2,0.0,6314.3,6300.1,45.4,22.8,193.06
6987,2021-10-19 02:00:00,2866.3,1707.5,1092.6,326.0,31.0,17.3,0.0,6156.3,6139.0,45.2,23.3,192.56
6988,2021-10-19 03:00:00,2668.6,1705.1,1213.3,622.2,66.9,18.8,0.0,6239.4,6220.6,51.1,29.7,207.99
6989,2021-10-19 04:00:00,1893.7,1703.1,1328.8,2150.4,516.8,18.2,0.0,6309.0,6290.8,61.2,55.4,236.42
6990,2021-10-19 05:00:00,1042.4,1702.5,1778.2,2820.6,972.7,17.5,0.0,6953.6,6936.2,63.3,66.4,243.84
6991,2021-10-19 06:00:00,905.3,1702.3,1970.9,2059.9,1017.7,17.0,12.1,7768.1,7739.0,59.9,52.3,235.49
6992,2021-10-19 07:00:00,1446.7,1702.3,1670.9,1915.2,873.1,21.5,76.8,8147.0,8048.8,58.9,45.2,236.67
6993,2021-10-19 08:00:00,1611.0,1701.5,1433.2,1642.4,875.8,20.1,211.7,8214.5,7982.7,56.2,40.3,236.28
6994,2021-10-19 09:00:00,1894.0,1706.7,1338.8,1880.5,650.9,14.3,240.2,8367.7,8113.1,59.6,41.5,236.67
6995,2021-10-19 10:00:00,2929.0,1704.8,1244.3,1179.2,282.3,9.6,587.6,8507.6,7910.4,60.3,35.5,232.97
6996,2021-10-19 11:00:00,2656.0,1701.0,1330.8,1105.2,329.2,5.2,1255.8,7955.8,6694.7,64.6,46.5,232.71
6997,2021-10-19 12:00:00,2165.0,1699.9,1219.9,1233.0,313.6,2.1,1177.9,7801.7,6621.7,64.3,46.6,233.0
6998,2021-10-19 13:00:00,1548.0,1698.1,1241.7,1328.1,627.1,0.9,1108.0,7613.0,6504.1,61.3,48.3,235.93
6999,2021-10-19 14:00:00,1138.0,1696.3,1288.7,1650.1,792.6,0.4,724.1,7427.7,6703.1,59.5,49.3,237.78
7000,2021-10-19 15:00:00,909.0,1696.5,1395.0,2226.6,690.3,0.30000000000000004,300.0,7318.2,7017.9,62.2,53.6,240.01
7001,2021-10-19 16:00:00,1010.0,1696.2,2213.4,2182.9,755.7,0.1,38.6,7331.4,7292.7,64.4,60.5,234.29
7002,2021-10-19 17:00:00,-20.6,1697.9,2208.7,2995.0,1040.8,0.30000000000000004,0.0,7701.7,7701.4,65.5,67.6,233.47
7003,2021-10-19 18:00:00,864.3,1698.9,2235.3,1940.1,798.4,8.2,0.0,7741.4,7733.2,62.6,54.0,232.98
7004,2021-10-19 19:00:00,1229.0,1700.9,1298.0,1514.2,722.9,16.9,0.0,7305.6,7288.6,53.9,38.7,232.96
7005,2021-10-19 20:00:00,1927.0,1702.4,1193.7,1208.7,368.8,27.0,0.0,6925.8,6898.8,54.0,35.1,228.65
7006,2021-10-19 21:00:00,2334.0,1702.2,1138.1,788.9,181.4,31.4,0.0,6652.0,6620.6,51.0,29.4,222.74
7007,2021-10-19 22:00:00,2439.9,1702.0,1136.4,718.1,90.7,34.4,0.0,6309.0,6274.6,51.3,29.9,220.71
7008,2021-10-19 23:00:00,2535.0,1702.3,1077.8,515.9,110.2,32.3,0.0,6254.8,6222.4,47.3,26.0,203.37
7009,2021-10-20 00:00:00,2598.9,1702.3,1101.8,489.3,101.7,30.7,0.0,6194.8,6164.1,47.3,26.2,198.06
7010,2021-10-20 01:00:00,2587.0,1702.1,1122.8,522.9,108.4,34.0,0.0,6158.9,6124.9,48.1,27.3,195.81
7011,2021-10-20 02:00:00,2563.0,1703.0,1083.6,471.3,92.0,42.0,0.0,6167.3,6125.3,47.1,25.9,196.29
7012,2021-10-20 03:00:00,2618.0,1702.7,1202.1,610.6,133.8,51.1,0.0,6232.8,6181.7,50.4,29.9,214.35
7013,2021-10-20 04:00:00,1922.0,1700.6,1345.5,1429.7,624.0,55.6,0.0,6522.6,6467.1,54.9,43.4,229.24
7014,2021-10-20 05:00:00,1602.0,1701.8,2024.0,2813.8,718.5,57.9,0.0,7054.6,6996.7,66.9,69.4,232.91
7015,2021-10-20 06:00:00,1275.0,1702.8,2045.0,3084.9,809.1,59.2,37.4,7826.9,7730.4,67.5,66.8,231.73
7016,2021-10-20 07:00:00,1382.7,1703.2,1408.0,2724.9,748.1,56.9,261.1,8165.3,7847.3,64.5,54.5,232.99
7017,2021-10-20 08:00:00,1659.0,1701.1,1431.8,2649.7,582.6,55.6,595.2,7998.2,7347.4,67.5,59.2,233.05
7018,2021-10-20 09:00:00,2346.0,1698.1,1344.8,2748.3,651.3,45.7,816.8,7962.3,7099.8,67.8,62.2,229.55
7019,2021-10-20 10:00:00,3011.0,1696.5,1155.3,852.8,137.7,42.1,899.2,8017.9,7076.6,61.7,36.8,228.86
7020,2021-10-20 11:00:00,2987.0,1694.8,1369.0,848.1,175.2,35.7,565.0,7671.1,7070.3,60.1,36.7,229.71
7021,2021-10-20 12:00:00,2757.0,1694.5,1235.7,1004.2,195.1,39.4,347.4,7828.1,7441.4,58.2,33.6,230.5
7022,2021-10-20 13:00:00,2118.0,1693.1,1294.7,1568.5,523.8,45.2,154.3,7569.9,7370.5,58.0,40.5,232.46
7023,2021-10-20 14:00:00,1487.0,1692.6,1379.0,2261.3,568.9,48.7,161.5,7615.5,7405.2,63.0,50.6,232.94
7024,2021-10-20 15:00:00,800.0,1693.3,1498.7,2929.2,665.6,47.1,192.4,7493.4,7254.0,66.4,62.3,238.18
7025,2021-10-20 16:00:00,913.0,1693.0,1978.7,3236.2,912.7,53.7,24.6,7360.8,7282.5,67.0,71.9,236.12
7026,2021-10-20 17:00:00,723.8,1694.5,2039.2,2716.2,779.9,58.7,0.0,7732.5,7673.7,66.1,62.3,234.69
7027,2021-10-20 18:00:00,1057.9,1695.8,1320.3,2746.7,562.3,59.1,0.0,7628.9,7569.8,64.6,54.1,237.01
7028,2021-10-20 19:00:00,2433.3,1696.0,1164.5,1136.2,114.4,59.8,0.0,7171.3,7111.5,56.6,32.9,232.17
7029,2021-10-20 20:00:00,2906.7,1696.5,1123.6,1080.5,71.7,63.6,0.0,6717.3,6653.7,56.2,33.8,228.83
7030,2021-10-20 21:00:00,2775.6,1702.6,1103.2,505.2,82.2,59.1,0.0,6538.7,6479.5,48.3,25.5,208.01
7031,2021-10-20 22:00:00,2677.0,1697.4,1019.8,465.7,31.7,59.7,0.0,6465.8,6406.1,47.2,23.9,199.96
