,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (CH) (EUR/MWh)
2000,2022-03-25 07:00:00,-396.9,2990.1,1049.8,2515.7,881.4,8.4,413.7,7959.8,7537.8,50.7,50.1,300.53
2001,2022-03-25 08:00:00,621.5,2984.9,726.2,1066.5,505.3,5.7,856.8,8089.0,7226.5,43.2,32.8,278.55
2002,2022-03-25 09:00:00,1014.6,2979.6,716.8,598.5,291.9,3.8,1396.0,7986.5,6586.7,45.4,34.0,268.95
2003,2022-03-25 10:00:00,1580.7,2972.3,725.8,437.9,68.8,4.2,1698.6,7943.2,6240.4,48.5,36.1,248.75
2004,2022-03-25 11:00:00,1399.9,2968.0,776.7,278.0,68.2,7.3,1810.6,8094.3,6276.4,48.6,35.5,244.82
2005,2022-03-25 12:00:00,1706.3,2964.0,817.5,371.7,137.1,8.9,1792.1,7695.7,5894.7,49.1,38.9,239.93
2006,2022-03-25 13:00:00,2117.3,2962.7,816.6,206.5,69.1,12.0,1609.2,7831.3,6210.2,46.6,33.8,237.75
2007,2022-03-25 14:00:00,2179.8,2961.5,799.4,275.5,82.9,13.1,1280.8,7827.4,6533.4,43.8,30.3,241.28
2008,2022-03-25 15:00:00,1473.5,2961.2,824.7,434.7,101.5,11.3,829.2,7753.6,6913.1,40.7,27.1,247.81
2009,2022-03-25 16:00:00,1323.7,2960.9,738.2,795.8,110.6,11.7,361.3,7230.8,6857.8,38.3,26.4,278.7
2010,2022-03-25 17:00:00,971.5,2966.2,994.2,1358.5,221.4,12.7,52.9,7290.9,7225.2,43.1,33.2,311.04
2011,2022-03-25 18:00:00,-1197.2,2975.3,1082.8,2761.9,925.1,21.0,0.0,7521.7,7500.7,49.8,51.4,344.31
2012,2022-03-25 19:00:00,134.7,2978.9,1139.3,811.7,586.6,18.1,0.0,7741.6,7723.5,35.6,25.4,305.46
2013,2022-03-25 20:00:00,569.6,2982.1,702.8,541.7,450.7,13.9,0.0,7378.1,7364.2,26.8,17.1,274.64
2014,2022-03-25 21:00:00,1429.9,2985.7,737.4,748.1,89.2,14.3,0.0,7015.8,7001.5,32.8,21.4,255.25
2015,2022-03-25 22:00:00,1335.2,2983.9,682.0,615.7,55.4,30.6,0.0,6874.9,6844.3,30.4,19.3,243.05
2016,2022-03-25 23:00:00,1609.2,2980.1,729.0,704.1,108.2,33.6,0.0,6529.3,6495.7,32.2,22.5,241.69
2017,2022-03-26 00:00:00,2444.5,2978.5,713.6,510.3,32.5,37.4,0.0,6289.2,6251.8,29.5,20.1,240.12
2018,2022-03-26 01:00:00,2448.7,2980.8,712.0,526.1,19.2,33.4,0.0,6722.6,6689.2,29.8,18.9,236.92
2019,2022-03-26 02:00:00,2408.0,2982.2,753.0,521.0,34.2,31.4,0.0,6694.0,6662.6,30.2,19.5,231.18
2020,2022-03-26 03:00:00,1947.3,2984.5,730.6,449.3,20.2,27.7,0.0,6697.5,6669.8,28.7,18.0,236.88
2021,2022-03-26 04:00:00,2102.8,2982.9,710.6,360.1,40.6,24.3,0.0,6314.8,6290.5,26.6,17.3,234.86
2022,2022-03-26 05:00:00,1601.0,2986.1,721.8,1076.1,85.0,27.7,0.5,6476.8,6448.6,37.3,28.2,241.1
2023,2022-03-26 06:00:00,1538.7,2985.3,734.6,1043.4,81.3,28.9,85.4,6586.0,6471.7,38.2,28.7,257.42
2024,2022-03-26 07:00:00,1398.5,2984.2,726.2,1016.0,98.6,26.9,395.2,6702.9,6280.7,41.2,32.3,260.27
2025,2022-03-26 08:00:00,1911.5,2981.5,789.8,1135.4,193.1,24.9,864.0,6868.3,5979.5,47.0,41.0,241.66
2026,2022-03-26 09:00:00,2153.0,2977.5,787.1,427.3,67.7,21.0,1435.7,7258.9,5802.2,46.7,36.8,233.48
2027,2022-03-26 10:00:00,2232.1,2972.1,812.3,310.1,81.2,15.2,1726.0,7374.9,5633.7,48.4,38.8,204.69
2028,2022-03-26 11:00:00,1898.8,2967.8,765.0,356.9,80.6,8.8,1857.1,7510.0,5644.1,49.5,39.8,186.75
2029,2022-03-26 12:00:00,2017.9,2966.5,794.2,250.3,31.8,7.3,1831.3,7391.8,5553.2,49.0,39.0,174.67
2030,2022-03-26 13:00:00,2105.5,2964.3,801.1,214.2,30.4,6.9,1659.7,7406.0,5739.4,47.2,36.2,168.37
2031,2022-03-26 14:00:00,2323.7,2962.5,782.6,201.5,29.6,7.2,1346.8,7410.9,6056.9,43.9,31.5,177.98
2032,2022-03-26 15:00:00,2517.7,2962.0,803.8,242.7,33.3,10.0,897.9,7357.6,6449.6,39.5,26.6,207.75
2033,2022-03-26 16:00:00,2372.2,2960.1,714.2,435.6,48.1,13.1,384.4,7404.0,7006.5,34.0,20.9,241.06
2034,2022-03-26 17:00:00,1493.4,2961.5,819.4,669.4,114.3,15.2,57.4,7227.1,7154.5,33.7,21.6,272.69
2035,2022-03-26 18:00:00,156.1,2964.9,933.9,1207.0,388.9,14.1,0.0,6740.6,6726.5,39.1,32.0,289.02
2036,2022-03-26 19:00:00,1105.1,2967.5,1003.7,469.1,155.8,15.2,0.0,6945.3,6930.1,32.3,21.4,283.09
2037,2022-03-26 20:00:00,1713.5,2969.8,763.2,553.7,49.2,28.3,0.0,6761.9,6733.6,30.8,19.9,257.26
2038,2022-03-26 21:00:00,1948.4,2973.1,744.0,487.5,51.0,35.0,0.0,6891.8,6856.9,29.5,18.4,242.39
2039,2022-03-26 22:00:00,1745.7,2976.2,757.8,265.7,19.9,32.0,0.0,6908.8,6876.8,26.1,15.3,240.38
2040,2022-03-26 23:00:00,2233.5,2975.7,735.8,267.8,70.1,31.7,0.0,6479.0,6447.3,25.4,16.0,225.48
2041,2022-03-27 00:00:00,2468.4,2976.6,718.6,223.7,38.6,25.7,0.0,6833.9,6808.1,24.3,14.2,220.01
2042,2022-03-27 01:00:00,2666.9,2982.0,690.2,245.5,26.8,22.7,0.0,6975.3,6952.5,24.2,13.7,211.96
2043,2022-03-27 02:00:00,2464.4,2984.6,697.0,265.1,25.5,17.5,0.0,7081.2,7063.7,24.6,13.8,207.67
2044,2022-03-27 03:00:00,2497.8,2983.9,688.8,255.7,20.4,13.5,0.0,6934.6,6921.1,24.2,13.8,209.76
2045,2022-03-27 04:00:00,2000.9,2984.4,724.2,364.6,45.5,10.2,0.0,6947.5,6937.4,26.6,15.8,207.63
2046,2022-03-27 05:00:00,1838.9,2988.2,763.6,340.0,71.4,8.7,0.9,6795.2,6785.6,26.7,16.4,211.87
2047,2022-03-27 06:00:00,1541.6,2988.2,748.4,334.0,114.4,8.7,99.8,6697.1,6588.5,27.7,17.8,207.49
2048,2022-03-27 07:00:00,1866.0,2986.8,851.3,413.0,58.2,6.6,430.1,6631.6,6194.9,35.8,25.6,199.22
2049,2022-03-27 08:00:00,1748.3,2981.6,833.8,382.8,43.9,5.9,905.1,7093.4,6182.5,41.3,30.0,193.32
2050,2022-03-27 09:00:00,1856.2,2977.4,787.8,250.9,27.9,5.5,1463.7,7213.3,5744.1,45.5,34.8,177.89
2051,2022-03-27 10:00:00,1585.3,2970.7,772.4,249.4,35.8,4.0,1727.9,7446.3,5714.3,47.8,37.0,167.2
2052,2022-03-27 11:00:00,1456.6,2968.4,777.8,239.2,32.0,3.5,1825.0,7278.9,5450.4,48.7,39.1,123.92
2053,2022-03-27 12:00:00,1431.3,2961.7,793.4,252.5,26.7,3.0,1802.9,7128.1,5322.2,48.8,40.0,57.75
2054,2022-03-27 13:00:00,1570.8,2961.9,809.8,223.5,31.1,3.8,1620.9,7076.1,5451.4,47.0,37.6,100.91
2055,2022-03-27 14:00:00,1909.8,2961.2,829.0,244.2,40.6,4.4,1288.9,7020.3,5726.9,44.1,33.7,149.72
2056,2022-03-27 15:00:00,2146.0,2960.3,722.8,279.8,46.9,5.1,851.3,7102.6,6246.2,38.2,26.2,191.06
2057,2022-03-27 16:00:00,1621.8,2959.9,795.0,286.1,113.8,5.5,381.7,7167.9,6780.7,32.3,20.5,222.36
2058,2022-03-27 17:00:00,967.6,2961.0,1177.7,539.0,79.2,4.3,51.5,6819.2,6763.4,36.8,26.0,253.61
2059,2022-03-27 18:00:00,35.6,2964.4,1211.7,930.1,518.7,2.7,0.0,6480.9,6478.2,38.1,33.1,266.05
2060,2022-03-27 19:00:00,488.2,2969.2,877.7,348.5,351.4,1.1,0.0,6694.6,6693.5,27.0,18.3,246.78
2061,2022-03-27 20:00:00,1130.2,2975.6,784.3,245.3,121.8,2.1,0.0,6375.3,6373.2,25.0,16.2,237.99
2062,2022-03-27 21:00:00,1727.9,2978.9,766.2,442.1,65.2,3.7,0.0,6280.5,6276.7,28.5,19.3,239.4
2063,2022-03-27 22:00:00,1765.8,2980.9,724.4,295.9,31.5,3.7,0.0,6387.1,6383.4,25.4,16.0,199.19
2064,2022-03-27 23:00:00,2419.0,2982.8,709.4,193.5,14.2,3.7,0.0,6338.7,6335.0,23.2,14.3,199.64
2065,2022-03-28 00:00:00,2506.2,2990.4,736.6,148.3,17.8,3.4,0.0,6867.5,6864.1,22.8,12.9,198.17
2066,2022-03-28 01:00:00,2537.6,2992.8,739.8,143.3,8.1,3.4,0.0,6987.2,6983.7,22.8,12.7,193.56
2067,2022-03-28 02:00:00,2784.5,2989.6,687.8,171.3,25.9,4.3,0.0,7000.1,6995.9,22.3,12.3,198.03
2068,2022-03-28 03:00:00,2999.4,2990.6,697.4,239.9,52.9,4.1,0.0,7235.2,7231.1,23.6,13.0,216.52
2069,2022-03-28 04:00:00,1813.0,2988.5,805.5,994.4,214.8,4.4,0.0,7605.8,7601.4,36.0,23.7,261.5
2070,2022-03-28 05:00:00,-1592.9,2988.7,1160.9,3011.7,1307.3,4.5,1.4,7273.7,7267.9,49.3,57.4,319.8
2071,2022-03-28 06:00:00,-1696.0,2989.6,1202.7,3170.5,1483.7,4.0,100.8,7965.8,7861.1,50.0,56.2,307.63
2072,2022-03-28 07:00:00,-773.5,2989.9,1093.8,2292.6,1182.6,4.4,422.3,8211.5,7784.8,47.7,46.4,288.96
2073,2022-03-28 08:00:00,1378.0,2984.2,941.5,1161.1,462.0,4.0,902.9,8046.9,7140.0,46.6,37.4,288.63
2074,2022-03-28 09:00:00,2417.4,2979.0,842.5,717.5,217.9,4.0,1443.4,7910.1,6462.8,48.5,38.0,257.82
2075,2022-03-28 10:00:00,2429.0,2973.0,835.5,302.7,80.5,3.7,1716.6,8366.9,6646.6,48.4,34.2,245.59
2076,2022-03-28 11:00:00,3016.9,2965.4,828.7,397.0,36.4,3.0,1831.4,8266.8,6432.4,50.5,37.0,235.29
2077,2022-03-28 12:00:00,2807.0,2961.6,830.6,319.0,55.5,3.2,1804.2,8771.9,6964.5,49.5,33.7,222.07
2078,2022-03-28 13:00:00,2412.2,2960.4,832.3,308.8,84.6,3.2,1641.2,8627.1,6982.8,47.8,32.3,219.28
2079,2022-03-28 14:00:00,2404.6,2959.8,870.5,271.9,67.6,4.0,1317.0,8072.1,6751.1,44.9,30.5,216.99
2080,2022-03-28 15:00:00,2306.6,2960.0,820.3,556.8,83.9,3.2,781.8,7785.5,7000.4,41.5,27.8,233.31
2081,2022-03-28 16:00:00,1253.9,2958.7,1051.2,1027.2,146.5,3.2,322.5,7764.0,7438.2,43.6,31.0,264.36
2082,2022-03-28 17:00:00,-1201.2,2961.5,1063.4,2332.8,869.4,2.5,64.6,7200.2,7133.1,47.5,48.1,292.12
2083,2022-03-28 18:00:00,-1356.3,2963.7,1176.1,2123.1,1035.6,1.9,0.0,7261.6,7259.8,45.2,45.5,291.15
2084,2022-03-28 19:00:00,618.6,2971.4,1028.2,1244.6,288.2,2.8,0.0,7354.6,7351.7,41.1,30.9,285.06
2085,2022-03-28 20:00:00,1395.9,2973.9,748.8,594.0,129.4,3.0,0.0,7004.8,7001.8,30.2,19.2,256.01
2086,2022-03-28 21:00:00,1513.5,2978.0,720.8,438.8,127.0,2.9,0.0,6844.8,6841.9,27.2,17.0,242.06
2087,2022-03-28 22:00:00,1622.2,2979.9,772.0,371.9,91.1,3.5,0.0,6520.1,6516.5,27.2,17.6,225.85
2088,2022-03-28 23:00:00,2025.4,2981.2,903.1,169.9,67.3,4.5,0.0,6592.2,6587.7,26.1,16.3,218.97
2089,2022-03-29 00:00:00,1991.0,2984.0,881.1,139.1,149.0,8.8,0.0,6868.8,6860.0,24.7,15.0,209.15
2090,2022-03-29 01:00:00,2121.8,2985.0,893.1,138.7,78.0,13.9,0.0,6862.3,6848.4,25.5,15.2,204.91
2091,2022-03-29 02:00:00,2091.4,2985.4,751.2,195.1,72.2,15.2,0.0,6890.8,6875.6,23.9,14.0,205.46
2092,2022-03-29 03:00:00,2001.5,2987.1,824.2,327.5,124.7,11.0,0.0,6912.4,6901.4,27.2,16.8,218.59
2093,2022-03-29 04:00:00,1539.4,2985.8,1128.5,984.4,249.6,10.7,0.0,7083.6,7072.9,39.6,30.0,264.96
2094,2022-03-29 05:00:00,-508.3,2985.4,1548.3,2520.6,860.3,15.5,0.0,7341.6,7326.2,51.5,55.6,317.96
2095,2022-03-29 06:00:00,-1599.6,2987.0,1443.8,2874.4,1340.8,15.4,96.7,7959.7,7847.6,50.6,55.7,328.88
2096,2022-03-29 07:00:00,-1127.6,2986.0,1149.7,2181.5,1231.4,23.0,370.8,8224.2,7830.4,46.9,45.3,296.91
2097,2022-03-29 08:00:00,-328.3,2985.6,922.9,1803.9,1019.0,23.3,800.3,8073.8,7250.2,47.0,44.0,289.47
2098,2022-03-29 09:00:00,1048.3,2978.9,969.3,1237.2,582.3,28.4,1288.5,7986.3,6669.4,49.7,44.1,274.81
2099,2022-03-29 10:00:00,1186.5,2806.5,886.7,906.2,214.9,24.9,1541.9,8022.3,6455.5,52.7,41.9,263.97
2100,2022-03-29 11:00:00,1487.7,2968.0,793.1,518.5,129.7,16.7,1327.3,7550.6,6206.6,46.2,35.2,238.62
2101,2022-03-29 12:00:00,1630.1,2964.4,744.8,440.9,196.7,11.2,1133.2,7489.9,6345.6,42.4,31.1,224.35
2102,2022-03-29 13:00:00,1249.3,2963.6,752.8,962.8,378.7,8.2,897.4,7394.9,6489.2,44.0,35.4,224.88
2103,2022-03-29 14:00:00,1696.5,2961.6,776.2,956.8,301.4,6.4,643.2,7229.5,6579.9,42.2,33.0,227.33
2104,2022-03-29 15:00:00,1050.1,2962.9,762.0,1307.4,290.2,8.3,225.4,7132.4,6898.6,41.5,32.3,237.28
2105,2022-03-29 16:00:00,-210.5,2962.0,1148.1,1791.2,553.0,6.9,152.2,7141.0,6981.9,46.9,43.4,277.52
2106,2022-03-29 17:00:00,-2514.8,2963.6,1651.8,3025.3,1168.0,4.6,29.0,7289.6,7256.1,53.3,64.6,303.3
2107,2022-03-29 18:00:00,-2483.8,2964.3,1711.6,2991.6,1197.3,8.0,0.0,7334.9,7326.9,53.1,64.2,292.42
2108,2022-03-29 19:00:00,-235.0,2966.4,1166.5,1517.3,615.0,10.4,0.0,7287.9,7277.5,42.9,37.0,274.16
2109,2022-03-29 20:00:00,694.7,2969.5,829.8,1100.9,316.0,14.6,0.0,6885.1,6870.5,37.2,28.3,239.94
2110,2022-03-29 21:00:00,1061.2,2971.6,811.4,417.6,273.8,16.9,0.0,6704.8,6687.9,27.7,18.6,226.05
2111,2022-03-29 22:00:00,1307.5,2969.9,669.2,444.7,120.2,22.6,0.0,6393.0,6370.4,26.9,17.8,251.91
2112,2022-03-29 23:00:00,1414.7,2967.5,648.3,495.1,74.1,24.8,0.0,6264.2,6239.4,27.7,18.6,245.3
2113,2022-03-30 00:00:00,2393.2,2968.9,701.4,304.8,48.7,21.8,0.0,6236.3,6214.5,25.4,16.5,239.55
2114,2022-03-30 01:00:00,2406.6,2968.5,719.8,288.1,38.3,17.2,0.0,6947.9,6930.7,25.4,14.8,236.39
2115,2022-03-30 02:00:00,2244.9,2969.4,665.5,268.9,41.2,18.7,0.0,6999.6,6981.0,24.0,13.6,234.99
2116,2022-03-30 03:00:00,2109.1,2969.0,667.9,331.5,71.7,14.2,0.0,6758.1,6743.9,25.0,15.0,249.97
2117,2022-03-30 04:00:00,1039.8,2969.3,734.6,1391.5,280.6,16.4,0.0,6883.6,6867.2,39.7,31.1,284.18
2118,2022-03-30 05:00:00,-1873.5,2968.9,1552.3,3252.3,1145.4,20.1,0.0,7018.4,6998.3,54.0,68.7,318.54
2119,2022-03-30 06:00:00,-2793.2,2969.9,1617.3,3593.1,1616.7,16.8,12.2,7855.8,7826.8,53.3,66.7,337.33
2120,2022-03-30 07:00:00,-2343.3,2969.9,1545.1,3495.5,1545.6,13.9,34.8,8324.7,8275.9,53.0,61.1,325.62
2121,2022-03-30 08:00:00,-996.0,2970.1,712.8,3314.0,1122.4,9.5,138.3,8450.5,8302.7,50.5,49.4,314.74
2122,2022-03-30 09:00:00,-677.5,2973.1,701.4,3292.4,1195.9,6.4,263.8,8558.1,8287.9,50.6,49.8,308.43
2123,2022-03-30 10:00:00,-409.1,2972.6,751.0,2671.9,941.1,4.4,737.1,8729.5,7988.1,51.6,47.7,300.35
2124,2022-03-30 11:00:00,-362.4,2971.0,691.4,2698.3,939.1,2.9,1291.2,8264.8,6970.6,54.5,56.7,301.07
2125,2022-03-30 12:00:00,-328.1,2967.9,616.7,2532.6,1039.2,2.6,1257.3,8082.6,6822.7,52.4,54.6,291.3
2126,2022-03-30 13:00:00,261.0,2969.5,631.9,1847.8,710.5,5.3,1499.8,7835.0,6329.9,52.0,50.9,286.09
2127,2022-03-30 14:00:00,1559.9,2969.0,683.0,896.2,281.8,4.2,842.8,7631.2,6784.3,42.7,31.8,271.73
2128,2022-03-30 15:00:00,1098.4,2970.3,767.2,1319.9,532.0,4.0,463.8,7567.8,7100.0,42.2,33.8,280.8
2129,2022-03-30 16:00:00,-190.1,2974.5,1635.3,2217.1,975.3,5.2,38.0,7496.8,7453.6,49.7,52.0,298.48
2130,2022-03-30 17:00:00,-1827.5,2557.0,1668.1,2911.7,1258.4,6.2,5.9,7751.9,7739.8,54.6,59.2,312.47
2131,2022-03-30 18:00:00,-1385.0,2605.7,1661.0,2709.5,1044.9,6.1,0.0,7738.0,7732.0,54.5,56.6,300.52
2132,2022-03-30 19:00:00,590.7,2973.1,910.3,1151.1,518.1,4.6,0.0,7581.9,7577.2,37.2,27.2,281.42
2133,2022-03-30 20:00:00,1502.6,2974.1,845.3,424.0,236.9,2.8,0.0,7174.0,7171.2,28.4,17.7,267.1
2134,2022-03-30 21:00:00,1391.4,2974.9,791.1,438.0,232.2,2.4,0.0,6992.0,6989.6,27.7,17.6,256.74
2135,2022-03-30 22:00:00,878.6,2975.3,737.2,911.6,209.7,1.5,0.0,6599.8,6598.2,34.1,25.0,284.39
2136,2022-03-30 23:00:00,1526.4,2976.0,739.0,1005.5,111.7,1.3,0.0,6358.9,6357.7,36.1,27.5,266.57
2137,2022-03-31 00:00:00,1750.1,2977.4,756.0,564.3,78.0,1.7000000000000002,0.0,6585.9,6584.2,30.2,20.1,255.3
2138,2022-03-31 01:00:00,2173.8,2976.4,759.0,540.5,38.4,1.6,0.0,6664.9,6663.3,30.1,19.5,251.12
2139,2022-03-31 02:00:00,2208.0,2976.6,752.6,361.4,38.1,1.4,0.0,6877.4,6876.0,27.0,16.2,242.02
2140,2022-03-31 03:00:00,2113.2,2977.2,694.6,393.6,40.0,2.1,0.0,6910.4,6908.3,26.5,15.8,258.71
2141,2022-03-31 04:00:00,1515.9,2975.7,802.2,1193.8,277.7,3.4,0.0,6937.4,6934.0,38.1,28.8,300.64
2142,2022-03-31 05:00:00,-428.6,2976.3,1639.7,2666.4,731.4,3.1,0.0,7222.4,7219.4,53.8,59.7,323.85
2143,2022-03-31 06:00:00,-1673.5,2975.7,1754.4,3277.4,1409.8,4.4,7.7,8064.3,8052.2,53.5,62.5,319.08
2144,2022-03-31 07:00:00,-1320.1,2976.6,1784.2,2937.6,1330.2,6.1,147.3,8484.6,8331.3,53.1,57.5,323.86
2145,2022-03-31 08:00:00,-713.9,2984.4,1255.9,2999.4,1246.6,6.0,418.3,8418.5,7994.2,52.5,55.6,327.08
2146,2022-03-31 09:00:00,528.2,2983.1,927.9,2783.1,711.2,5.1,285.9,8415.8,8124.8,52.0,47.6,329.15
2147,2022-03-31 10:00:00,1098.4,2976.5,1023.6,2337.9,484.6,9.9,718.1,8569.8,7841.7,54.2,47.7,330.82
2148,2022-03-31 11:00:00,1179.5,2969.8,1053.0,1986.5,401.0,16.3,419.6,8133.3,7697.3,50.8,42.7,325.52
2149,2022-03-31 12:00:00,1505.7,2974.2,910.9,1523.7,324.5,15.9,191.1,8139.0,7932.1,44.5,32.5,318.91
2150,2022-03-31 13:00:00,2037.0,2979.4,850.1,1620.9,253.3,21.1,613.3,7972.9,7338.4,49.0,39.0,299.83
2151,2022-03-31 14:00:00,1778.0,2982.6,937.3,1491.0,216.9,28.1,135.1,8216.6,8053.4,44.8,31.5,289.08
2152,2022-03-31 15:00:00,2169.0,2979.8,1040.4,1548.7,283.7,32.3,204.2,8144.0,7907.5,46.4,34.7,295.01
2153,2022-03-31 16:00:00,1611.8,2979.3,1533.7,2113.5,515.3,33.3,34.9,8461.5,8393.3,51.5,43.9,312.93
2154,2022-03-31 17:00:00,773.3,2981.2,1956.1,2403.8,554.4,29.7,6.3,8375.4,8339.4,55.4,52.5,316.27
2155,2022-03-31 18:00:00,-1201.0,2983.0,1700.1,2954.9,792.3,28.5,0.0,8085.4,8057.0,55.4,57.9,318.74
2156,2022-03-31 19:00:00,-214.9,2982.8,999.7,2158.0,567.9,27.4,0.0,7874.1,7846.7,47.3,40.4,313.71
2157,2022-03-31 20:00:00,1027.2,2985.7,960.5,1736.7,352.4,19.2,0.0,7432.0,7412.8,44.9,36.6,309.38
2158,2022-03-31 21:00:00,678.7,2987.2,962.9,1580.1,382.0,15.3,0.0,7281.3,7265.9,43.2,35.1,298.13
2159,2022-03-31 22:00:00,2524.5,2988.3,969.8,376.6,119.2,13.3,0.0,6868.0,6854.7,30.4,19.8,314.03
2160,2022-03-31 23:00:00,2968.9,2989.7,1037.6,477.3,37.5,12.8,0.0,7452.5,7439.7,33.5,20.5,288.82
2161,2022-04-01 00:00:00,2927.6,2987.5,1054.4,698.9,49.1,10.1,0.0,7499.5,7489.4,36.7,23.5,285.66
2162,2022-04-01 01:00:00,3355.4,2986.0,996.5,526.4,38.0,7.7,0.0,7188.9,7181.1,33.6,21.3,276.85
2163,2022-04-01 02:00:00,3335.4,2985.6,969.0,765.1,41.8,8.6,0.0,7345.5,7336.9,36.5,23.7,273.19
2164,2022-04-01 03:00:00,3337.6,2985.7,936.3,1531.8,147.4,8.0,0.0,7109.2,7101.2,44.1,34.8,285.33
2165,2022-04-01 04:00:00,1653.1,2987.9,1020.8,2657.4,901.4,7.7,0.0,7002.1,6994.4,48.7,52.6,328.96
2166,2022-04-01 05:00:00,-1039.2,2987.6,1862.8,3500.2,1249.3,9.5,0.0,7561.0,7551.5,55.9,71.1,347.84
2167,2022-04-01 06:00:00,-1004.0,2986.2,1831.2,3604.4,1312.4,10.2,12.0,8417.9,8395.7,55.9,64.8,355.41
2168,2022-04-01 07:00:00,-1403.8,2987.3,1889.3,3803.4,1600.5,15.1,107.8,8977.0,8854.1,55.9,64.8,425.01
2169,2022-04-01 08:00:00,-725.2,2988.4,1787.8,3619.1,1396.8,17.4,253.7,9169.4,8898.3,56.4,61.9,382.3
2170,2022-04-01 09:00:00,-636.0,2988.5,1390.6,3464.4,1412.0,16.6,308.5,9291.6,8966.5,54.1,55.7,357.52
2171,2022-04-01 10:00:00,283.7,2989.0,1416.0,3268.4,1057.2,16.1,294.7,9391.8,9081.0,55.2,53.2,341.26
2172,2022-04-01 11:00:00,987.2,2990.4,1091.6,2520.1,881.7,18.1,292.8,9088.6,8777.6,50.3,43.2,343.97
2173,2022-04-01 12:00:00,1597.0,2990.2,1107.4,1984.2,700.2,19.1,382.1,8956.9,8555.6,48.6,39.0,337.04
2174,2022-04-01 13:00:00,2343.2,2942.4,1102.8,1403.8,576.9,21.8,488.5,8754.2,8243.9,46.2,34.5,321.08
2175,2022-04-01 14:00:00,2390.6,2965.0,1134.9,1383.7,319.8,25.2,213.2,8590.7,8352.2,45.6,32.1,318.0
2176,2022-04-01 15:00:00,1976.6,2988.2,1171.2,1426.6,461.8,22.2,127.6,8538.0,8388.1,44.3,32.2,312.8
2177,2022-04-01 16:00:00,733.6,2991.3,1919.7,1810.5,667.7,20.2,35.0,8509.6,8454.4,50.8,44.5,327.66
2178,2022-04-01 17:00:00,-400.6,2990.3,1918.5,3510.3,760.8,20.3,0.5,8617.2,8596.5,59.2,63.2,340.05
2179,2022-04-01 18:00:00,-938.0,2991.5,1992.4,3609.4,796.1,16.4,0.0,8572.4,8556.0,59.7,65.5,337.45
2180,2022-04-01 19:00:00,15.1,2990.5,1274.1,2800.2,659.9,14.3,0.0,8386.8,8372.5,52.8,48.7,326.49
2181,2022-04-01 20:00:00,1181.8,2990.6,1073.8,1459.4,508.6,15.1,0.0,7997.8,7982.7,42.1,31.9,321.39
2182,2022-04-01 21:00:00,1797.5,2991.7,1072.0,1077.5,347.3,15.1,0.0,7765.3,7750.2,39.3,27.9,322.13
2183,2022-04-01 22:00:00,1598.5,2991.6,1084.8,1671.1,446.2,13.4,0.0,7486.6,7473.2,44.6,37.0,325.81
2184,2022-04-01 23:00:00,2329.9,2992.0,1066.6,1425.0,407.1,11.0,0.0,7235.8,7224.7,42.4,34.6,311.75
2185,2022-04-02 00:00:00,2192.2,2994.2,1076.2,1283.0,290.2,8.7,0.0,7434.2,7425.5,41.9,31.9,302.66
2186,2022-04-02 01:00:00,2926.0,2992.7,1075.0,457.4,189.8,8.1,0.0,7305.3,7297.2,32.6,21.1,284.35
2187,2022-04-02 02:00:00,2939.9,2993.1,1108.2,705.2,215.7,7.1,0.0,7596.8,7589.7,36.2,24.0,274.38
2188,2022-04-02 03:00:00,2832.7,2990.2,1141.2,679.2,236.2,5.9,0.0,7539.6,7533.7,36.1,24.2,277.72
2189,2022-04-02 04:00:00,2454.9,2992.4,1145.3,502.0,142.4,7.8,0.0,7638.4,7630.5,34.6,21.7,297.27
2190,2022-04-02 05:00:00,2151.9,2991.1,1080.6,1068.1,164.3,11.3,0.0,7435.9,7424.6,40.6,29.0,318.67
2191,2022-04-02 06:00:00,672.6,2991.7,1068.4,2301.5,473.1,12.2,1.4,7419.9,7406.3,49.4,45.6,336.26
2192,2022-04-02 07:00:00,-258.0,2991.6,1054.2,3532.6,689.9,13.0,28.1,7390.1,7348.9,55.7,62.6,335.07
2193,2022-04-02 08:00:00,196.8,2991.1,1050.6,3351.7,721.6,16.5,55.8,7701.0,7628.7,54.7,58.1,327.84
2194,2022-04-02 09:00:00,1396.6,2991.9,1037.6,2328.8,344.7,18.5,663.0,7838.6,7157.1,54.8,51.6,326.03
2195,2022-04-02 10:00:00,1441.8,2991.3,1041.8,1686.7,358.5,21.1,1428.9,7847.3,6397.3,55.5,53.2,316.1
2196,2022-04-02 11:00:00,2106.4,2991.6,1011.0,1503.4,285.3,22.7,1481.0,7827.5,6323.7,55.1,51.3,300.51
2197,2022-04-02 12:00:00,2109.7,2992.4,1043.0,1681.5,271.0,21.2,787.2,7792.1,6983.7,52.0,45.3,293.95
2198,2022-04-02 13:00:00,2706.2,2992.0,1056.0,1178.0,256.5,22.0,1435.0,7868.0,6411.1,53.2,46.9,281.14
2199,2022-04-02 14:00:00,2824.4,2992.3,1051.6,1775.7,265.0,23.0,1092.1,7921.4,6806.3,54.8,49.8,283.84
